Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device
2023-08-25,1849448,0.283,523393,2.035,1065104.755,1.489,1585940.98,Mobile
2023-08-26,9924020,0.635,6301752,0.192,1209936.384,1.016,1229295.366,Desktop
2023-08-27,291272,0.799,232726,2.061,479648.286,1.064,510345.776,Desktop
2023-08-27,3658775,0.954,3490471,1.074,3748765.854,0.981,3677539.303,Desktop
2023-08-28,1616142,0.423,683628,0.27,184579.56,0.864,159476.74,Mobile
2023-08-29,6005510,0.132,792727,1.758,1393614.066,1.028,1432635.26,Mobile
2023-08-30,5876497,0.399,2344722,0.149,349363.578,1.05,366831.757,Mobile
2023-08-30,3109126,0.196,609388,0.32,195004.16,0.854,166533.553,Mobile
2023-08-31,2258761,0.438,989337,1.256,1242607.272,0.796,989115.389,Mobile
2023-09-01,4538177,0.326,1479445,0.312,461586.84,0.789,364192.017,Desktop
2023-09-02,9815264,0.105,1030602,1.904,1962266.208,0.881,1728756.529,Desktop
2023-09-02,7928947,0.641,5082455,2.263,11501595.665,1.287,14802553.621,Desktop
2023-09-03,6064231,0.102,618551,0.953,589479.103,1.365,804638.976,Mobile
2023-09-04,4961652,0.862,4276944,0.816,3489986.304,0.886,3092127.865,Mobile
2023-09-04,3154156,0.317,999867,0.297,296960.499,0.944,280330.711,Mobile
2023-09-05,8656808,0.676,5852002,1.77,10358043.54,1.44,14915582.698,Desktop
2023-09-06,4847721,0.597,2894089,1.335,3863608.815,1.079,4168833.911,Desktop
2023-09-07,3437603,0.973,3344787,1.158,3873263.346,1.281,4961650.346,Mobile
2023-09-07,2121902,0.038,80632,0.128,10320.896,1.407,14521.501,Mobile
2023-09-08,196160,0.631,123776,1.523,188510.848,1.232,232245.365,Desktop
2023-09-09,5921679,0.796,4713656,1.486,7004492.816,1.191,8342350.944,Mobile
2023-09-10,9153408,0.413,3780357,1.653,6248930.121,1.177,7354990.752,Desktop
2023-09-10,6878788,0.306,2104909,1.14,2399596.26,1.488,3570599.235,Mobile
2023-09-11,6799618,0.293,1992288,1.71,3406812.48,1.028,3502203.229,Desktop
2023-09-12,6777611,0.032,216883,0.262,56823.346,0.888,50459.131,Mobile
2023-09-13,2334237,0.639,1491577,2.162,3224789.474,1.424,4592100.211,Mobile
2023-09-13,2990517,0.065,194383,2.228,433085.324,0.825,357295.392,Desktop
2023-09-14,9082978,0.444,4032842,1.619,6529171.198,1.483,9682760.887,Mobile
2023-09-15,6737666,0.407,2742230,1.833,5026507.59,1.128,5669900.562,Mobile
2023-09-15,7171057,0.157,1125855,0.713,802734.615,1.064,854109.63,Mobile
2023-09-16,7767069,0.451,3502948,0.824,2886429.152,1.454,4196867.987,Desktop
2023-09-17,8005364,0.003,24016,1.322,31749.152,1.165,36987.762,Desktop
2023-09-18,3097684,0.608,1883391,1.792,3375036.672,1.289,4350422.27,Desktop
2023-09-18,9272836,0.627,5814068,1.574,9151343.032,1.075,9837693.759,Mobile
2023-09-19,7445827,0.26,1935915,0.472,913751.88,1.384,1264632.602,Mobile
2023-09-20,1832158,0.196,359102,1.313,471500.926,1.223,576645.632,Desktop
2023-09-21,7665519,0.311,2383976,0.552,1315954.752,1.164,1531771.331,Mobile
2023-09-21,736239,0.98,721514,0.203,146467.342,1.497,219261.611,Mobile
2023-09-22,3877526,0.906,3513038,1.965,6903119.67,1.481,10223520.231,Desktop
2023-09-23,2900880,0.703,2039318,0.526,1072681.268,1.418,1521062.038,Mobile
2023-09-23,7389412,0.864,6384451,0.964,6154610.764,0.881,5422212.083,Desktop
2023-09-24,9346161,0.815,7617121,0.49,3732389.29,1.489,5557527.653,Desktop
2023-09-25,5091200,0.105,534576,1.108,592310.208,1.339,793103.369,Desktop
2023-09-26,7623078,0.694,5290416,1.989,10522637.424,1.251,13163819.417,Desktop
2023-09-26,2883942,0.885,2552288,0.898,2291954.624,1.319,3023088.149,Mobile
2023-09-27,797711,0.255,203416,1.287,261796.392,1.025,268341.302,Desktop
2023-09-28,8207130,0.501,4111772,2.154,8856756.888,1.312,11620065.037,Desktop
2023-09-29,7133644,0.478,3409881,1.403,4784063.043,0.787,3765057.615,Mobile
2023-09-29,4776240,0.587,2803652,0.902,2528894.104,1.106,2796956.879,Mobile
2023-09-30,8099832,0.284,2300352,0.32,736112.64,1.226,902474.097,Mobile
2023-10-01,9284399,0.921,8550931,0.542,4634604.602,0.799,3703049.077,Desktop
2023-10-02,3812317,0.048,182991,1.515,277231.365,0.97,268914.424,Desktop
2023-10-02,8402320,0.519,4360804,1.241,5411757.764,1.159,6272227.248,Desktop
2023-10-03,6377921,0.415,2646837,0.911,2411268.507,1.221,2944158.847,Desktop
2023-10-04,6009009,0.178,1069603,0.764,817176.692,1.28,1045986.166,Mobile
2023-10-04,9951014,0.603,6000461,0.268,1608123.548,0.97,1559879.842,Mobile
2023-10-05,769057,0.71,546030,1.481,808670.43,0.992,802201.067,Mobile
2023-10-06,8601016,0.978,8411793,0.853,7175259.429,1.124,8064991.598,Desktop
2023-10-07,4822500,0.867,4181107,2.099,8776143.593,1.239,10873641.912,Desktop
2023-10-07,3146932,0.298,937785,1.698,1592358.93,1.391,2214971.272,Mobile
2023-10-08,7216418,0.532,3839134,0.927,3558877.218,0.861,3064193.285,Desktop
2023-10-09,9514760,0.266,2530926,1.401,3545827.326,1.019,3613198.045,Mobile
2023-10-10,9148321,0.873,7986484,1.826,14583319.784,0.834,12162488.7,Desktop
2023-10-10,5775058,0.487,2812453,0.743,2089652.579,1.512,3159554.699,Mobile
2023-10-11,211298,0.822,173686,0.907,157533.202,1.238,195026.104,Mobile
2023-10-12,1515532,0.133,201565,0.57,114892.05,1.139,130862.045,Desktop
2023-10-12,4758178,0.57,2712161,2.034,5516535.474,1.067,5886143.351,Mobile
2023-10-13,551160,0.789,434865,1.61,700132.65,0.768,537701.875,Desktop
2023-10-14,866647,0.551,477522,0.176,84043.872,1.245,104634.621,Mobile
2023-10-15,4952619,0.807,3996763,1.861,7437975.943,0.855,6359469.431,Desktop
2023-10-15,4851544,0.913,4429459,2.281,10103595.979,1.322,13356953.884,Mobile
2023-10-16,971058,0.625,606911,0.937,568675.607,1.211,688666.16,Desktop
2023-10-17,6491929,0.023,149314,0.266,39717.524,0.815,32369.782,Mobile
2023-10-18,4015684,0.418,1678555,1.051,1764161.305,0.848,1496008.787,Desktop
2023-10-18,7937200,0.068,539729,1.453,784226.237,0.827,648555.098,Desktop
2023-10-19,5237637,0.195,1021339,2.276,2324567.564,0.98,2278076.213,Mobile
2023-10-20,8292052,0.771,6393172,0.516,3298876.752,1.32,4354517.313,Desktop
2023-10-21,1448115,0.291,421401,1.215,512002.215,1.061,543234.35,Mobile
2023-10-21,372828,0.01,3728,0.769,2866.832,1.109,3179.317,Desktop
2023-10-22,8470374,0.11,931741,1.13,1052867.33,0.976,1027598.514,Desktop
2023-10-23,7837748,0.328,2570781,0.843,2167168.383,1.248,2704626.142,Desktop
2023-10-23,4254943,0.825,3510327,0.348,1221593.796,0.828,1011479.663,Desktop
2023-10-24,9940798,0.551,5477379,0.966,5291148.114,1.475,7804443.468,Desktop
2023-10-25,4240529,0.662,2807230,0.955,2680904.65,1.391,3729138.368,Mobile
2023-10-26,9880003,0.872,8615362,1.506,12974735.172,0.787,10211116.58,Desktop
2023-10-26,5178622,0.247,1279119,1.035,1323888.165,0.898,1188851.572,Mobile
2023-10-27,4058800,0.549,2228281,1.554,3462748.674,1.277,4421930.057,Desktop
2023-10-28,3108497,0.334,1038237,0.252,261635.724,0.979,256141.374,Desktop
2023-10-29,6152106,0.741,4558710,2.292,10448563.32,0.768,8024496.63,Mobile
2023-10-29,7127880,0.113,805450,2.015,1622981.75,1.062,1723606.618,Mobile
2023-10-30,8609414,0.064,551002,1.351,744403.702,0.967,719838.38,Desktop
2023-10-31,206778,0.541,111866,0.158,17674.828,1.115,19707.433,Desktop
2023-10-31,3816095,0.581,2217151,0.902,1999870.202,1.491,2981806.471,Desktop
2023-11-01,2685933,0.879,2360935,2.346,5538753.51,1.149,6364027.783,Desktop
2023-11-02,1763262,0.512,902790,2.173,1961762.67,1.111,2179518.326,Mobile
2023-11-03,3674643,0.29,1065646,1.93,2056696.78,0.835,1717341.811,Desktop
2023-11-03,4591321,0.245,1124873,1.109,1247484.157,0.896,1117745.805,Desktop
2023-11-04,159557,0.663,105786,0.873,92351.178,1.526,140927.898,Desktop
2023-11-05,1016023,0.05,50801,0.366,18593.166,0.864,16064.495,Mobile
2023-11-06,4232558,0.832,3521488,0.534,1880474.592,1.223,2299820.426,Mobile
2023-11-06,8845084,0.256,2264341,0.393,889886.013,1.178,1048285.723,Mobile
2023-11-07,638577,0.936,597708,1.698,1014908.184,1.168,1185412.759,Mobile
2023-11-08,6800227,0.379,2577286,2.085,5373641.31,0.822,4417133.157,Mobile
2023-11-09,5054352,0.34,1718479,1.51,2594903.29,1.275,3308501.695,Desktop
2023-11-09,8884666,0.411,3651597,1.574,5747613.678,0.778,4471643.441,Mobile
2023-11-10,7325306,0.14,1025542,0.975,999903.45,0.769,768925.753,Desktop
2023-11-11,5241460,0.616,3228739,1.054,3403090.906,0.8,2722472.725,Desktop
2023-11-11,8867796,0.129,1143945,2.208,2525830.56,1.291,3260847.253,Desktop
2023-11-12,3848135,0.04,153925,1.245,191636.625,1.147,219807.209,Desktop
2023-11-13,1389263,0.437,607107,2.053,1246390.671,1.365,1701323.266,Mobile
2023-11-14,1025798,0.822,843205,0.998,841518.59,1.33,1119219.725,Mobile
2023-11-14,4575083,0.873,3994047,1.827,7297123.869,1.29,9413289.791,Mobile
2023-11-15,7396541,0.468,3461581,1.688,5843148.728,1.423,8314800.64,Mobile
2023-11-16,6393336,0.666,4257961,1.19,5066973.59,0.793,4018110.057,Mobile
2023-11-17,3767859,0.685,2580983,1.585,4090858.055,1.229,5027664.55,Desktop
2023-11-17,7387273,0.566,4181196,2.23,9324067.08,1.34,12494249.887,Mobile
2023-11-18,6355078,0.66,4194351,1.044,4378902.444,1.423,6231178.178,Desktop
2023-11-19,3821656,0.341,1303184,1.652,2152859.968,0.887,1909586.792,Mobile
2023-11-19,5151140,0.921,4744199,1.398,6632390.202,0.803,5325809.332,Desktop
2023-11-20,8512831,0.199,1694053,2.3,3896321.9,1.465,5708111.584,Desktop
2023-11-21,8066932,0.289,2331343,0.798,1860411.714,1.006,1871574.184,Desktop
2023-11-22,4390691,0.513,2252424,0.533,1200541.992,0.881,1057677.495,Mobile
2023-11-22,5252754,0.492,2584354,1.149,2969422.746,1.234,3664267.669,Desktop
2023-11-23,2860143,0.359,1026791,2.276,2336976.316,1.255,2932905.277,Mobile
2023-11-24,302789,0.346,104764,0.898,94078.072,0.927,87210.373,Mobile
2023-11-25,4839374,0.987,4776462,1.923,9185136.426,1.468,13483780.273,Desktop
2023-11-25,5109774,0.824,4210453,0.165,694724.745,0.785,545358.925,Mobile
2023-11-26,5429793,0.247,1341158,2.278,3055157.924,1.428,4362765.515,Desktop
2023-11-27,284726,0.934,265934,0.479,127382.386,0.892,113625.088,Mobile
2023-11-28,8013071,0.261,2091411,1.537,3214498.707,1.178,3786679.477,Mobile
2023-11-28,5041231,0.361,1819884,0.638,1161085.992,1.517,1761367.45,Mobile
2023-11-29,2974830,0.795,2364989,2.151,5087091.339,1.129,5743326.122,Desktop
2023-11-30,4178158,0.712,2974848,2.171,6458395.008,1.186,7659656.479,Desktop
2023-11-30,6398791,0.16,1023806,0.878,898901.668,1.211,1088569.92,Mobile
2023-12-01,527491,0.738,389288,1.408,548117.504,1.509,827109.314,Desktop
2023-12-02,5330529,0.368,1961634,0.574,1125977.916,0.875,985230.676,Mobile
2023-12-03,1755831,0.566,993800,0.843,837773.4,1.266,1060621.124,Desktop
2023-12-03,8115353,0.286,2320990,2.188,5078326.12,1.076,5464278.905,Desktop
2023-12-04,6106446,0.032,195406,0.599,117048.194,1.063,124422.23,Desktop
2023-12-05,624807,0.288,179944,0.143,25731.992,1.2,30878.39,Desktop
2023-12-06,67809,0.453,30717,1.188,36491.796,1.496,54591.727,Mobile
2023-12-06,7595890,0.71,5393081,1.205,6498662.605,1.368,8890170.444,Desktop
2023-12-07,9375883,0.33,3094041,0.267,826108.947,1.436,1186292.448,Mobile
2023-12-08,9368321,0.15,1405248,1.535,2157055.68,0.892,1924093.667,Mobile
2023-12-08,8714238,0.318,2771127,0.874,2421964.998,1.203,2913623.893,Desktop
2023-12-09,5740136,0.589,3380940,1.365,4614983.1,1.176,5427220.126,Desktop
2023-12-10,1427160,0.383,546602,2.336,1276862.272,0.766,978076.5,Mobile
2023-12-11,8772023,0.625,5482514,2.12,11622929.68,1.108,12878206.085,Mobile
2023-12-11,2119855,0.172,364615,0.203,74016.845,0.972,71944.373,Mobile
2023-12-12,7701381,0.237,1825227,0.894,1631752.938,1.453,2370937.019,Mobile
2023-12-13,9420333,0.708,6669595,0.903,6022644.285,0.777,4679594.609,Desktop
2023-12-14,5354906,0.521,2789906,1.432,3995145.392,0.789,3152169.714,Mobile
2023-12-14,9779320,0.166,1623367,1.357,2202909.019,1.48,3260305.348,Desktop
2023-12-15,1335874,0.079,105534,0.526,55510.884,0.843,46795.675,Mobile
2023-12-16,3518549,0.547,1924646,0.397,764084.462,0.945,722059.817,Desktop
2023-12-17,1419463,0.706,1002140,0.369,369789.66,1.305,482575.506,Mobile
2023-12-17,4948919,0.179,885856,1.582,1401424.192,0.981,1374797.132,Desktop
2023-12-18,8772439,0.004,35089,1.61,56493.29,1.123,63441.965,Desktop
2023-12-19,7565531,0.066,499325,0.594,296599.05,1.248,370155.614,Mobile
2023-12-19,139942,0.952,133224,0.48,63947.52,1.145,73219.91,Desktop
2023-12-20,1340660,0.862,1155648,0.997,1152181.056,1.35,1555444.426,Desktop
2023-12-21,7275472,0.141,1025841,1.383,1418738.103,1.528,2167831.821,Desktop
2023-12-22,7549287,0.39,2944221,0.74,2178723.54,1.352,2945634.226,Mobile
2023-12-22,581136,0.249,144702,0.807,116774.514,1.543,180183.075,Desktop
2023-12-23,9834344,0.9,8850909,0.206,1823287.254,0.964,1757648.913,Mobile
2023-12-24,3465027,0.349,1209294,2.273,2748725.262,1.391,3823476.839,Mobile
2023-12-25,5366150,0.567,3042607,1.834,5580141.238,1.185,6612467.367,Desktop
2023-12-25,195659,0.103,20152,2.136,43044.672,1.211,52127.098,Desktop
2023-12-26,1020752,0.305,311329,0.623,193957.967,1.024,198612.958,Desktop
2023-12-27,6555234,0.787,5158969,0.567,2925135.423,1.152,3369756.007,Desktop
2023-12-27,6458428,0.058,374588,0.776,290680.288,1.196,347653.624,Desktop
2023-12-28,4176715,0.29,1211247,0.498,603201.006,1.346,811908.554,Desktop
2023-12-29,7534107,0.208,1567094,0.225,352596.15,1.223,431225.091,Mobile
2023-12-30,4427811,0.621,2749670,1.236,3398592.12,0.98,3330620.278,Mobile
2023-12-30,1658464,0.771,1278675,2.334,2984427.45,0.752,2244289.442,Mobile
2023-12-31,265431,0.117,31055,0.345,10713.975,1.287,13788.886,Desktop
2024-01-01,7914142,0.366,2896575,2.04,5909013.0,0.909,5371292.817,Mobile
2024-01-02,3898104,0.189,736741,0.188,138507.308,1.428,197788.436,Desktop
2024-01-02,400981,0.74,296725,0.795,235896.375,1.524,359506.076,Mobile
2024-01-03,9470226,0.953,9025125,1.841,16615255.125,1.441,23942582.635,Desktop
2024-01-04,3764559,0.344,1295008,0.89,1152557.12,1.053,1213642.647,Mobile
2024-01-05,5458962,0.763,4165188,1.626,6772595.688,0.829,5614481.825,Mobile
2024-01-05,6489990,0.507,3290424,1.959,6445940.616,1.089,7019629.331,Desktop
2024-01-06,6260342,0.263,1646469,1.158,1906611.102,1.004,1914237.546,Desktop
2024-01-07,3228910,0.041,132385,0.215,28462.775,1.351,38453.209,Desktop
2024-01-07,3026088,0.782,2366400,0.949,2245713.6,1.111,2494987.81,Mobile
2024-01-08,2364961,0.109,257780,1.901,490039.78,1.386,679195.135,Desktop
2024-01-09,2641702,0.35,924595,2.031,1877852.445,1.5,2816778.668,Desktop
2024-01-10,451470,0.377,170204,1.093,186032.972,0.763,141943.158,Mobile
2024-01-10,7015171,0.193,1353928,0.309,418363.752,1.249,522536.326,Desktop
2024-01-11,5676992,0.396,2248088,1.756,3947642.528,1.45,5724081.666,Mobile
2024-01-12,18276,0.973,17782,1.882,33465.724,1.124,37615.474,Desktop
2024-01-13,7531521,0.94,7079629,1.817,12863685.893,1.139,14651738.232,Desktop
2024-01-13,510616,0.229,116931,0.795,92960.145,1.518,141113.5,Desktop
2024-01-14,3370227,0.104,350503,2.219,777766.157,1.445,1123872.097,Desktop
2024-01-15,291309,0.073,21265,1.006,21392.59,1.005,21499.553,Mobile
2024-01-15,1058174,0.166,175656,1.194,209733.264,0.91,190857.27,Desktop
2024-01-16,4628770,0.434,2008886,1.344,2699942.784,0.857,2313850.966,Desktop
2024-01-17,8252334,0.745,6147988,0.961,5908216.468,1.242,7338004.853,Mobile
2024-01-18,6926924,0.479,3317996,1.492,4950450.032,0.812,4019765.426,Desktop
2024-01-18,484381,0.295,142892,1.571,224483.332,1.394,312929.765,Mobile
2024-01-19,3928164,0.791,3107177,0.175,543755.975,0.891,484486.574,Mobile
2024-01-20,6696510,0.91,6093824,2.152,13113909.248,1.166,15290818.183,Mobile
2024-01-21,3675771,0.86,3161163,1.764,5576291.532,0.943,5258442.915,Mobile
2024-01-21,4290379,0.071,304616,0.799,243388.184,1.293,314700.922,Mobile
2024-01-22,8769576,0.456,3998926,0.891,3563043.066,0.883,3146167.027,Mobile
2024-01-23,5005692,0.589,2948352,0.242,713501.184,1.277,911141.012,Mobile
2024-01-24,1915276,0.38,727804,0.593,431587.772,1.381,596022.713,Desktop
2024-01-24,9617472,0.525,5049172,0.633,3196125.876,0.755,2413075.036,Mobile
2024-01-25,9873756,0.261,2577050,1.44,3710952.0,1.391,5161934.232,Mobile
2024-01-26,5386954,0.066,355538,1.006,357671.228,1.324,473556.706,Desktop
2024-01-26,3004378,0.128,384560,1.221,469547.76,0.929,436209.869,Desktop
2024-01-27,2764268,0.94,2598411,2.133,5542410.663,0.755,4184520.051,Mobile
2024-01-28,9271579,0.444,4116581,1.385,5701464.685,0.974,5553226.603,Mobile
2024-01-29,8109472,0.954,7736436,0.55,4255039.8,1.369,5825149.486,Mobile
2024-01-29,3543081,0.386,1367629,0.336,459523.344,0.808,371294.862,Mobile
2024-01-30,41840,0.364,15229,0.584,8893.736,1.039,9240.592,Desktop
2024-01-31,9897217,0.703,6957743,0.899,6255010.957,0.831,5197914.105,Mobile
2024-02-01,3646473,0.915,3336522,1.275,4254065.55,0.992,4220033.026,Desktop
2024-02-01,9325460,0.081,755362,0.377,284771.474,1.24,353116.628,Desktop
2024-02-02,1194025,0.305,364177,1.093,398045.461,1.004,399637.643,Mobile
2024-02-03,7435630,0.034,252811,0.857,216659.027,1.024,221858.844,Mobile
2024-02-03,3304065,0.511,1688377,1.622,2738547.494,1.462,4003756.436,Desktop
2024-02-04,3028753,0.893,2704676,1.826,4938738.376,0.937,4627597.858,Desktop
2024-02-05,7330250,0.687,5035881,2.079,10469596.599,1.284,13442962.033,Desktop
2024-02-06,6740772,0.074,498817,2.16,1077444.72,1.111,1197041.084,Mobile
2024-02-06,7225264,0.589,4255680,1.997,8498592.96,1.253,10648736.979,Desktop
2024-02-07,3514373,0.338,1187858,2.059,2445799.622,1.091,2668367.388,Desktop
2024-02-08,1549561,0.339,525301,0.288,151286.688,1.494,226022.312,Desktop
2024-02-09,7041379,0.528,3717848,1.594,5926249.712,1.458,8640472.08,Mobile
2024-02-09,2417751,0.121,292547,1.934,565785.898,1.355,766639.892,Desktop
2024-02-10,4975957,0.651,3239348,1.074,3479059.752,1.348,4689772.546,Desktop
2024-02-11,9167802,0.026,238362,0.84,200224.08,0.76,152170.301,Mobile
2024-02-12,4729961,0.358,1693326,1.412,2390976.312,1.383,3306720.239,Mobile
2024-02-12,7500852,0.221,1657688,0.594,984666.672,1.096,1079194.673,Desktop
2024-02-13,4775683,0.779,3720257,0.324,1205363.268,1.249,1505498.722,Desktop
2024-02-14,1764557,0.415,732291,2.253,1649851.623,0.884,1458468.835,Mobile
2024-02-14,9373275,0.501,4696010,1.81,8499778.1,1.464,12443675.138,Mobile
2024-02-15,3401704,0.931,3166986,0.358,1133780.988,1.048,1188202.475,Mobile
2024-02-16,3357733,0.764,2565308,0.398,1020992.584,0.839,856612.778,Desktop
2024-02-17,6696618,0.092,616088,0.165,101654.52,0.854,86812.96,Mobile
2024-02-17,4735397,0.255,1207526,1.387,1674838.562,1.178,1972959.826,Mobile
2024-02-18,24330,0.173,4209,0.753,3169.377,1.199,3800.083,Mobile
2024-02-19,5589979,0.721,4030374,1.877,7565011.998,1.428,10802837.133,Desktop
2024-02-20,4486721,0.206,924264,0.799,738486.936,1.324,977756.703,Desktop
2024-02-20,8342201,0.265,2210683,1.988,4394837.804,0.949,4170701.076,Desktop
2024-02-21,5789073,0.333,1927761,0.115,221692.515,1.312,290860.58,Mobile
2024-02-22,238605,0.145,34597,1.998,69124.806,1.327,91728.618,Mobile
2024-02-22,942833,0.862,812722,1.807,1468588.654,0.805,1182213.866,Desktop
2024-02-23,5332053,0.208,1109067,0.429,475789.743,0.997,474362.374,Mobile
2024-02-24,5266534,0.076,400256,0.765,306195.84,1.271,389174.913,Desktop
2024-02-25,5418887,0.353,1912867,0.23,439959.41,1.135,499353.93,Mobile
2024-02-25,4717116,0.209,985877,1.728,1703595.456,0.765,1303250.524,Mobile
2024-02-26,5101521,0.395,2015100,1.158,2333485.8,1.071,2499163.292,Mobile
2024-02-27,5340143,0.666,3556535,1.109,3944197.315,1.365,5383829.335,Mobile
2024-02-28,9138688,0.916,8371038,1.945,16281668.91,1.547,25187741.804,Mobile
2024-02-28,1775893,0.188,333867,0.277,92481.159,0.766,70840.568,Desktop
2024-02-29,3260264,0.505,1646433,1.58,2601364.14,1.152,2996771.489,Mobile
2024-03-01,1522161,0.499,759558,0.516,391931.928,0.914,358225.782,Desktop
2024-03-02,1283733,0.338,433901,0.913,396151.613,0.889,352178.784,Mobile
2024-03-02,9461154,0.33,3122180,2.317,7234091.06,1.24,8970272.914,Desktop
2024-03-03,9959372,0.167,1663215,1.134,1886085.81,1.549,2921546.92,Mobile
2024-03-04,9989619,0.178,1778152,0.282,501438.864,0.922,462326.633,Mobile
2024-03-04,6710398,0.287,1925884,0.101,194514.284,1.351,262788.798,Desktop
2024-03-05,2639058,0.461,1216605,1.258,1530489.09,1.357,2076873.695,Mobile
2024-03-06,7653117,0.181,1385214,0.569,788186.766,1.32,1040406.531,Desktop
2024-03-07,5981283,0.5,2990641,1.149,3436246.509,0.918,3154474.295,Mobile
2024-03-07,8673057,0.446,3868183,1.576,6096256.408,1.492,9095614.561,Mobile
2024-03-08,7119900,0.82,5838318,2.247,13118700.546,1.535,20137205.338,Mobile
2024-03-09,7799046,0.784,6114452,0.477,2916593.604,1.067,3112005.375,Desktop
2024-03-10,3614938,0.857,3098001,0.72,2230560.72,1.284,2864039.964,Mobile
2024-03-10,6541708,0.38,2485849,1.057,2627542.393,1.461,3838839.436,Mobile
2024-03-11,8081968,0.011,88901,1.251,111215.151,0.819,91085.209,Mobile
2024-03-12,836990,0.391,327263,1.838,601509.394,1.43,860158.433,Desktop
2024-03-12,2593517,0.368,954414,2.178,2078713.692,0.797,1656734.813,Desktop
2024-03-13,6661112,0.125,832639,0.837,696918.843,1.388,967323.354,Mobile
2024-03-14,5272023,0.873,4602476,1.691,7782786.916,0.813,6327405.763,Mobile
2024-03-15,7630558,0.265,2022097,0.634,1282009.498,1.146,1469182.885,Mobile
2024-03-15,5570519,0.558,3108349,1.117,3472025.833,1.385,4808755.779,Desktop
2024-03-16,5290464,0.198,1047511,0.784,821248.624,0.934,767046.215,Mobile
2024-03-17,8215661,0.849,6975096,0.416,2901639.936,1.495,4337951.704,Mobile
2024-03-18,7738527,0.157,1214948,1.876,2279242.448,0.863,1966986.233,Mobile
2024-03-18,4597109,0.384,1765289,2.138,3774187.882,1.152,4347864.44,Mobile
2024-03-19,457975,0.398,182274,0.199,36272.526,0.876,31774.733,Desktop
2024-03-20,3360135,0.905,3040922,1.165,3542674.13,0.94,3330113.682,Desktop
2024-03-21,6440742,0.879,5661412,2.318,13123153.016,1.197,15708414.16,Mobile
2024-03-21,538059,0.39,209843,1.02,214039.86,1.487,318277.272,Desktop
2024-03-22,3231189,0.368,1189077,0.818,972664.986,0.955,928895.062,Desktop
2024-03-23,3322901,0.308,1023453,0.993,1016288.829,1.163,1181943.908,Mobile
2024-03-23,7414217,0.841,6235356,2.321,14472261.276,0.977,14139399.267,Desktop
2024-03-24,3035250,0.465,1411391,0.596,841189.036,1.42,1194488.431,Desktop
2024-03-25,4432525,0.096,425522,1.655,704238.91,1.396,983117.518,Desktop
2024-03-26,6973265,0.042,292877,0.119,34852.363,1.299,45273.22,Mobile
2024-03-26,650112,0.385,250293,1.664,416487.552,0.788,328192.191,Desktop
2024-03-27,6960897,0.462,3215934,0.239,768608.226,0.786,604126.066,Mobile
2024-03-28,4522358,0.669,3025457,0.578,1748714.146,1.523,2663291.644,Mobile
2024-03-29,2559047,0.272,696060,2.0,1392120.0,0.835,1162420.2,Mobile
2024-03-29,5819536,0.349,2031018,0.724,1470457.032,0.793,1166072.426,Mobile
2024-03-30,86909,0.538,46757,0.351,16411.707,1.024,16805.588,Desktop
2024-03-31,6536434,0.17,1111193,1.632,1813466.976,1.049,1902326.858,Desktop
2024-03-31,5878747,0.831,4885238,1.429,6981005.102,1.466,10234153.48,Desktop
2024-04-01,325773,0.405,131938,2.161,285118.018,1.395,397739.635,Desktop
2024-04-02,1132011,0.45,509404,0.131,66731.924,0.817,54519.982,Desktop
2024-04-03,6921815,0.624,4319212,1.17,5053478.04,1.143,5776125.4,Desktop
2024-04-03,8087509,0.004,32350,1.148,37137.8,1.216,45159.565,Desktop
2024-04-04,2719582,0.565,1536563,1.668,2562987.084,1.12,2870545.534,Desktop
2024-04-05,9612197,0.148,1422605,1.777,2527969.085,0.791,1999623.546,Desktop
2024-04-06,233306,0.582,135784,1.349,183172.616,1.119,204970.157,Mobile
2024-04-06,8029532,0.06,481771,0.726,349765.746,1.209,422866.787,Desktop
2024-04-07,8391090,0.18,1510396,1.063,1605550.948,1.267,2034233.051,Mobile
2024-04-08,3451377,0.154,531512,1.732,920578.784,1.106,1018160.135,Mobile
2024-04-09,8773767,0.057,500104,1.042,521108.368,1.329,692553.021,Desktop
2024-04-09,606831,0.833,505490,1.605,811311.45,1.376,1116364.555,Desktop
2024-04-10,6994424,0.456,3189457,2.158,6882848.206,1.365,9395087.801,Desktop
2024-04-11,7306072,0.445,3251202,2.323,7552542.246,0.942,7114494.796,Desktop
2024-04-11,4238910,0.864,3662418,2.27,8313688.86,0.815,6775656.421,Mobile
2024-04-12,7506131,0.392,2942403,1.954,5749455.462,0.895,5145762.638,Mobile
2024-04-13,6078039,0.171,1039344,1.941,2017366.704,1.317,2656871.949,Mobile
2024-04-14,1807958,0.022,39775,0.89,35399.75,1.184,41913.304,Mobile
2024-04-14,7289813,0.926,6750366,0.752,5076275.232,0.921,4675249.489,Mobile
2024-04-15,3630437,0.452,1640957,0.761,1248768.277,1.077,1344923.434,Mobile
2024-04-16,1260942,0.474,597686,0.341,203810.926,1.121,228472.048,Desktop
2024-04-17,7012917,0.955,6697335,2.084,13957246.14,1.401,19554101.842,Mobile
2024-04-17,8238171,0.868,7150732,1.148,8209040.336,0.968,7946351.045,Mobile
2024-04-18,5360518,0.747,4004306,1.512,6054510.672,1.476,8936457.752,Desktop
2024-04-19,5271826,0.397,2092914,1.385,2898685.89,0.989,2866800.345,Mobile
