Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device,Market
2023-06-16,1889024,0.549,1037074,0.93,964478.82,1.275,1229710.496,Desktop,GR
2023-06-16,2687545,0.964,2590793,2.116,5482117.988,0.978,5361511.392,Mobile,JP
2023-06-16,1317244,0.39,513725,1.393,715618.925,1.061,759271.679,Desktop,DE
2023-06-16,6265792,0.475,2976251,1.44,4285801.44,1.456,6240126.897,Mobile,UK
2023-06-16,3510707,0.321,1126936,1.074,1210329.264,1.029,1245428.813,Mobile,FI
2023-06-17,8190094,0.586,4799395,0.831,3988297.245,0.979,3904543.003,Mobile,ES
2023-06-17,6587631,0.69,4545465,0.889,4040918.385,1.305,5273398.492,Desktop,PT
2023-06-17,7519829,0.082,616625,2.123,1309094.875,0.778,1018475.813,Mobile,TR
2023-06-17,6471653,0.429,2776339,0.631,1751869.909,0.83,1454052.024,Desktop,IN
2023-06-17,8449936,0.704,5948754,2.258,13432286.532,1.314,17650024.503,Desktop,TH
2023-06-17,3713184,0.506,1878871,0.623,1170536.633,0.989,1157660.73,Desktop,CN
2023-06-17,3574257,0.898,3209682,2.102,6746751.564,1.038,7003128.123,Desktop,NZ
2023-06-17,2693547,0.383,1031628,1.309,1350401.052,0.959,1295034.609,Mobile,GR
2023-06-17,8162819,0.494,4032432,0.545,2197675.44,0.758,1665837.984,Desktop,DK
2023-06-17,8788806,0.713,6266418,1.429,8954711.322,0.927,8301017.395,Mobile,NZ
2023-06-17,7523042,0.758,5702465,1.528,8713366.52,1.478,12878355.717,Mobile,ES
2023-06-17,8289604,0.652,5404821,0.162,875581.002,1.381,1209177.364,Mobile,MY
2023-06-17,2070142,0.151,312591,1.858,580794.078,1.342,779425.653,Desktop,AT
2023-06-17,10938,0.186,2034,0.348,707.832,0.847,599.534,Desktop,SA
2023-06-18,4006940,0.341,1366366,2.218,3030599.788,1.037,3142731.98,Desktop,PL
2023-06-18,5434315,0.066,358664,1.115,399910.36,1.071,428303.996,Mobile,IT
2023-06-18,1560550,0.378,589887,1.772,1045279.764,1.007,1052596.722,Desktop,PL
2023-06-18,9980551,0.058,578871,0.525,303907.275,1.335,405716.212,Desktop,IT
2023-06-18,2537751,0.11,279152,1.221,340844.592,0.892,304033.376,Desktop,IT
2023-06-18,3135417,0.163,511072,1.392,711412.224,1.539,1094863.413,Desktop,SE
2023-06-18,6686566,0.946,6325491,1.537,9722279.667,1.445,14048694.119,Desktop,US
2023-06-18,5226841,0.238,1243988,0.914,1137005.032,1.149,1306418.782,Desktop,AR
2023-06-18,7480105,0.325,2431034,2.148,5221861.032,0.904,4720562.373,Desktop,FI
2023-06-18,9329459,0.268,2500295,0.324,810095.58,0.956,774451.374,Mobile,ZA
2023-06-18,6420165,0.956,6137677,0.693,4253410.161,1.137,4836127.353,Mobile,UK
2023-06-18,6629470,0.632,4189825,2.046,8572381.95,0.853,7312241.803,Mobile,NZ
2023-06-18,4096045,0.94,3850282,1.624,6252857.968,1.333,8335059.671,Mobile,VN
2023-06-19,8893512,0.276,2454609,0.644,1580768.196,1.125,1778364.22,Mobile,TR
2023-06-19,7939068,0.812,6446523,1.458,9399030.534,0.874,8214752.687,Desktop,US
2023-06-19,6252967,0.907,5671441,0.464,2631548.624,1.473,3876271.123,Desktop,DE
2023-06-19,2246572,0.157,352711,2.341,825696.451,0.778,642391.839,Mobile,TR
2023-06-19,9732129,0.783,7620257,1.886,14371804.702,1.054,15147882.156,Mobile,PH
2023-06-19,1070475,0.061,65298,0.135,8815.23,1.494,13169.954,Mobile,CH
2023-06-19,2864466,0.821,2351726,1.586,3729837.436,1.081,4031954.268,Desktop,PH
2023-06-19,2415944,0.572,1381919,0.956,1321114.564,1.107,1462473.822,Desktop,GR
2023-06-19,7479390,0.456,3410601,0.145,494537.145,1.18,583553.831,Mobile,IN
2023-06-19,899293,0.077,69245,1.478,102344.11,1.238,126702.008,Desktop,ES
2023-06-19,2838188,0.241,684003,1.971,1348169.913,0.987,1330643.704,Desktop,CA
2023-06-19,6018328,0.232,1396252,0.885,1235683.02,0.872,1077515.593,Mobile,NO
2023-06-19,5934300,0.121,718050,0.945,678557.25,0.975,661593.319,Mobile,SG
2023-06-19,6856513,0.305,2091236,1.627,3402440.972,0.98,3334392.153,Desktop,AR
2023-06-20,2479160,0.618,1532120,0.691,1058694.92,1.089,1152918.768,Mobile,ID
2023-06-20,5902908,0.189,1115649,0.422,470803.878,0.888,418073.844,Mobile,BR
2023-06-20,5537242,0.934,5171784,0.729,3770230.536,1.213,4573289.64,Mobile,MX
2023-06-20,7341907,0.343,2518274,0.236,594312.664,1.261,749428.269,Mobile,AE
2023-06-20,9050094,0.416,3764839,0.835,3143640.565,1.48,4652588.036,Mobile,FR
2023-06-20,2121753,0.201,426472,1.112,474236.864,1.548,734118.665,Mobile,AU
2023-06-20,7104603,0.17,1207782,0.141,170297.262,1.16,197544.824,Desktop,ID
2023-06-20,6301252,0.52,3276651,0.543,1779221.493,1.125,2001624.18,Mobile,ES
2023-06-20,8696993,0.098,852305,1.019,868498.795,0.81,703484.024,Desktop,IL
2023-06-20,3515490,0.56,1968674,1.927,3793634.798,1.44,5462834.109,Desktop,NL
2023-06-20,6371312,0.13,828270,1.813,1501653.51,1.458,2189410.818,Desktop,SE
2023-06-20,8692669,0.018,156468,0.12,18776.16,0.935,17555.71,Desktop,UK
2023-06-20,3890122,0.997,3878451,1.561,6054262.011,1.065,6447789.042,Mobile,NO
2023-06-20,1875319,0.144,270045,1.096,295969.32,1.223,361970.478,Mobile,ES
2023-06-21,2797035,0.665,1860028,1.665,3096946.62,1.056,3270375.631,Desktop,IL
2023-06-21,5282994,0.393,2076216,1.79,3716426.64,1.464,5440848.601,Desktop,PT
2023-06-21,7441757,0.495,3683669,1.119,4122025.611,0.944,3891192.177,Mobile,TH
2023-06-21,3429689,0.547,1876039,2.293,4301757.427,1.062,4568466.387,Mobile,GR
2023-06-21,2072535,0.574,1189635,1.018,1211048.43,0.793,960361.405,Desktop,ID
2023-06-21,4184276,0.064,267793,1.376,368483.168,1.356,499663.176,Desktop,IN
2023-06-21,8345546,0.445,3713767,1.765,6554798.755,0.972,6371264.39,Desktop,IT
2023-06-21,2396201,0.003,7188,1.796,12909.648,1.281,16537.259,Mobile,CA
2023-06-21,3347793,0.826,2765277,0.959,2651900.643,1.25,3314875.804,Desktop,FR
2023-06-21,4856174,0.731,3549863,0.92,3265873.96,1.482,4840025.209,Mobile,AE
2023-06-21,4057893,0.244,990125,1.358,1344589.75,0.875,1176516.031,Mobile,CH
2023-06-21,5749812,0.805,4628598,0.508,2351327.784,0.761,1789360.444,Mobile,JP
2023-06-21,2846247,0.989,2814938,2.008,5652395.504,0.806,4555830.776,Desktop,DE
2023-06-22,6233126,0.969,6039899,1.838,11101334.362,0.998,11079131.693,Desktop,TR
2023-06-22,8576952,0.575,4931747,0.268,1321708.196,1.217,1608518.875,Mobile,KR
2023-06-22,6318043,0.652,4119364,1.865,7682613.86,1.146,8804275.484,Mobile,PL
2023-06-22,9783999,0.693,6780311,2.036,13804713.196,0.768,10602019.735,Desktop,US
2023-06-22,9987579,0.74,7390808,1.998,14766834.384,1.478,21825381.22,Desktop,NO
2023-06-22,5948285,0.768,4568282,1.53,6989471.46,0.763,5332966.724,Mobile,ID
2023-06-22,4828259,0.916,4422685,0.596,2635920.26,1.282,3379249.773,Mobile,TH
2023-06-22,1297692,0.021,27251,1.333,36325.583,1.319,47913.444,Desktop,DK
2023-06-22,6371294,0.638,4064885,0.266,1081259.41,1.245,1346167.965,Desktop,ID
2023-06-22,4145401,0.884,3664534,0.58,2125429.72,1.299,2760933.206,Mobile,AE
2023-06-22,7366977,0.896,6600811,1.242,8198207.262,1.427,11698841.763,Desktop,BR
2023-06-22,506192,0.07,35433,0.609,21578.697,0.905,19528.721,Desktop,AE
2023-06-22,8597494,0.443,3808689,0.359,1367319.351,0.911,1245627.929,Mobile,CH
2023-06-22,8000635,0.706,5648448,1.217,6874161.216,1.451,9974407.924,Desktop,PT
2023-06-23,7848720,0.006,47092,2.203,103743.676,1.261,130820.775,Desktop,TH
2023-06-23,2043289,0.064,130770,2.101,274747.77,0.815,223919.433,Mobile,JP
2023-06-23,533595,0.953,508516,0.523,265953.868,1.295,344410.259,Desktop,TH
2023-06-23,886520,0.401,355494,1.262,448633.428,1.06,475551.434,Desktop,RU
2023-06-23,595616,0.696,414548,1.681,696855.188,1.415,986050.091,Mobile,AU
2023-06-23,2300677,0.59,1357399,1.191,1616662.209,0.776,1254529.874,Desktop,NL
2023-06-23,5176553,0.686,3551115,1.871,6644136.165,0.949,6305285.221,Desktop,NL
2023-06-23,3698214,0.378,1397924,1.842,2574976.008,1.237,3185245.322,Mobile,AT
2023-06-23,134390,0.831,111678,0.376,41990.928,1.069,44888.302,Desktop,AE
2023-06-23,5342876,0.997,5326847,0.431,2295871.057,0.915,2100722.017,Mobile,VN
2023-06-23,6979583,0.203,1416855,2.3,3258766.5,1.534,4998947.811,Mobile,PT
2023-06-23,1598865,0.901,1440577,0.797,1148139.869,1.281,1470767.172,Desktop,JP
2023-06-23,1631112,0.488,795982,1.672,1330881.904,1.473,1960389.045,Mobile,AR
2023-06-23,1567079,0.18,282074,2.083,587560.142,1.26,740325.779,Desktop,TR
2023-06-24,2056931,0.328,674673,0.151,101875.623,0.763,77731.1,Mobile,AT
2023-06-24,8422107,0.304,2560320,1.067,2731861.44,1.309,3576006.625,Desktop,AT
2023-06-24,383638,0.442,169567,0.242,41035.214,1.399,57408.264,Desktop,PL
2023-06-24,6566580,0.704,4622872,2.009,9287349.848,0.787,7309144.33,Desktop,IN
2023-06-24,5296788,0.33,1747940,2.193,3833232.42,1.238,4745541.736,Mobile,ES
2023-06-24,4277804,0.946,4046802,2.164,8757279.528,0.983,8608405.776,Desktop,TR
2023-06-24,4571314,0.297,1357680,2.124,2883712.32,1.215,3503710.469,Mobile,NO
2023-06-24,7064353,0.822,5806898,1.216,7061187.968,1.018,7188289.351,Mobile,PH
2023-06-24,3459072,0.453,1566959,1.656,2594884.104,0.792,2055148.21,Desktop,FI
2023-06-24,7068459,0.351,2481029,1.033,2562902.957,1.048,2685922.299,Mobile,IL
2023-06-24,9956632,0.788,7845826,1.252,9822974.152,1.185,11640224.37,Desktop,NL
2023-06-24,6470142,0.623,4030898,2.263,9121922.174,1.401,12779812.966,Mobile,KR
2023-06-24,7376541,0.008,59012,2.01,118614.12,1.351,160247.676,Mobile,MY
2023-06-24,5519650,0.528,2914375,0.833,2427674.375,1.323,3211813.198,Mobile,MY
2023-06-25,3509293,0.741,2600386,0.31,806119.66,1.198,965731.353,Desktop,ID
2023-06-25,4877814,0.381,1858447,0.902,1676319.194,1.328,2226151.89,Mobile,BE
2023-06-25,6374844,0.361,2301318,0.538,1238109.084,0.85,1052392.721,Desktop,TR
2023-06-25,9234866,0.239,2207132,1.845,4072158.54,0.812,3306592.734,Mobile,FR
2023-06-25,3990261,0.775,3092452,1.004,3104821.808,1.331,4132517.826,Mobile,US
2023-06-25,571572,0.43,245775,1.665,409215.375,1.006,411670.667,Mobile,FI
2023-06-25,2302778,0.241,554969,1.25,693711.25,1.3,901824.625,Desktop,IT
2023-06-25,3672608,0.232,852045,1.095,932989.275,1.371,1279128.296,Desktop,ES
2023-06-25,794736,0.006,4768,1.715,8177.12,1.484,12134.846,Mobile,AU
2023-06-25,7933785,0.712,5648854,2.292,12947173.368,0.864,11186357.79,Mobile,MX
2023-06-25,9187983,0.853,7837349,0.603,4725921.447,1.201,5675831.658,Desktop,ID
2023-06-25,3742937,0.199,744844,2.178,1622270.232,1.538,2495051.617,Mobile,SE
2023-06-25,8879540,0.02,177590,0.777,137987.43,1.537,212086.68,Mobile,PT
2023-06-26,6975131,0.578,4031625,1.012,4080004.5,1.326,5410085.967,Mobile,AU
2023-06-26,9755938,0.982,9580331,0.969,9283340.739,1.252,11622742.605,Desktop,DK
2023-06-26,5783855,0.472,2729979,0.574,1567007.946,0.959,1502760.62,Desktop,FI
2023-06-26,3765294,0.716,2695950,2.144,5780116.8,1.521,8791557.653,Mobile,US
2023-06-26,5074896,0.429,2177130,1.677,3651047.01,1.53,5586101.925,Desktop,MX
2023-06-26,772124,0.714,551296,0.562,309828.352,0.911,282253.629,Desktop,DE
2023-06-26,7575605,0.253,1916628,0.517,990896.676,1.491,1477426.944,Desktop,UK
2023-06-26,5256060,0.905,4756734,0.602,2863553.868,1.541,4412736.511,Mobile,KR
2023-06-26,6828419,0.503,3434694,2.037,6996471.678,1.055,7381277.62,Mobile,DK
2023-06-26,4268562,0.298,1272031,0.736,936214.816,0.788,737737.275,Mobile,SE
2023-06-26,2905459,0.35,1016910,0.428,435237.48,1.251,544482.087,Mobile,RU
2023-06-26,4118938,0.29,1194492,1.46,1743958.32,1.135,1979392.693,Mobile,FR
2023-06-26,4065640,0.243,987950,1.679,1658768.05,1.147,1902606.953,Desktop,CN
2023-06-26,8151740,0.985,8029463,1.82,14613622.66,0.778,11369398.429,Desktop,NL
2023-06-27,8549512,0.703,6010306,2.015,12110766.59,0.793,9603837.906,Desktop,SA
2023-06-27,9382686,0.168,1576291,0.866,1365068.006,0.983,1341861.85,Mobile,GR
2023-06-27,3987172,0.731,2914622,2.023,5896280.306,0.931,5489436.965,Desktop,IT
2023-06-27,2234661,0.25,558665,1.411,788276.315,1.003,790641.144,Desktop,IN
2023-06-27,4386350,0.032,140363,1.532,215036.116,1.138,244711.1,Mobile,US
2023-06-27,2482316,0.417,1035125,1.993,2063004.125,1.181,2436407.872,Mobile,ES
2023-06-27,2371916,0.804,1907020,2.019,3850273.38,1.3,5005355.394,Mobile,NO
2023-06-27,536746,0.757,406316,0.411,166995.876,1.198,200061.059,Desktop,DE
2023-06-27,7812302,0.846,6609207,1.484,9808063.188,0.975,9562861.608,Mobile,JP
2023-06-27,6669817,0.674,4495456,1.277,5740697.312,0.979,5620142.668,Mobile,UK
2023-06-27,2683775,0.168,450874,0.533,240315.842,1.521,365520.396,Desktop,CA
2023-06-27,7007246,0.521,3650775,0.955,3486490.125,1.059,3692193.042,Mobile,JP
2023-06-27,6555541,0.142,930886,1.593,1482901.398,0.941,1395410.216,Mobile,BE
2023-06-27,7269039,0.89,6469444,0.255,1649708.22,1.07,1765187.795,Desktop,NZ
2023-06-28,6668174,0.569,3794191,1.629,6180737.139,1.084,6699919.059,Desktop,KR
2023-06-28,8560972,0.816,6985753,0.606,4233366.318,1.223,5177407.007,Desktop,JP
2023-06-28,7392551,0.061,450945,0.165,74405.925,0.942,70090.381,Desktop,PL
2023-06-28,8256084,0.932,7694670,1.642,12634648.14,0.985,12445128.418,Mobile,AU
2023-06-28,2424890,0.649,1573753,2.288,3600746.864,1.217,4382108.933,Mobile,IT
2023-06-28,5634311,0.922,5194834,1.818,9444208.212,0.792,7479812.904,Mobile,JP
2023-06-28,7163722,0.146,1045903,1.296,1355490.288,1.546,2095587.985,Desktop,MX
2023-06-28,3493525,0.818,2857703,1.797,5135292.291,0.973,4996639.399,Desktop,IT
2023-06-28,4976968,0.248,1234288,1.599,1973626.512,1.311,2587424.357,Mobile,CA
2023-06-28,2840126,0.559,1587630,1.177,1868640.51,1.023,1911619.242,Mobile,MY
2023-06-28,3089611,0.788,2434613,1.626,3958680.738,0.872,3451969.604,Mobile,US
2023-06-28,527278,0.727,383331,0.227,87016.137,1.351,117558.801,Desktop,VN
2023-06-28,5438836,0.002,10877,1.625,17675.125,1.329,23490.241,Mobile,ID
2023-06-29,6615233,0.019,125689,2.252,283051.628,0.992,280787.215,Mobile,PH
2023-06-29,3935946,0.645,2538685,0.471,1195720.635,0.769,919509.168,Desktop,DE
2023-06-29,8136614,0.993,8079657,1.957,15811888.749,1.506,23812704.456,Mobile,FI
2023-06-29,2528046,0.406,1026386,1.566,1607320.476,0.88,1414442.019,Desktop,NO
2023-06-29,6176170,0.87,5373267,2.339,12568071.513,0.821,10318386.712,Mobile,CA
2023-06-29,3157148,0.056,176800,0.651,115096.8,1.064,122462.995,Mobile,DK
2023-06-29,9440948,0.956,9025546,2.103,18980723.238,0.979,18582128.05,Mobile,SG
2023-06-29,9643311,0.909,8765769,0.338,2962829.922,1.217,3605764.015,Desktop,FR
2023-06-29,680262,0.217,147616,0.602,88864.832,1.038,92241.696,Mobile,ID
2023-06-29,3417324,0.665,2272520,0.875,1988455.0,1.371,2726171.805,Desktop,BE
2023-06-29,9889799,0.024,237355,0.16,37976.8,1.291,49028.049,Desktop,DK
2023-06-29,7227367,0.639,4618287,1.863,8603868.681,1.503,12931614.628,Mobile,PT
2023-06-29,4485411,0.298,1336652,1.469,1963541.788,1.175,2307161.601,Desktop,SA
2023-06-29,3290507,0.975,3208244,1.77,5678591.88,1.507,8557637.963,Desktop,TH
2023-06-30,9992628,0.634,6335326,0.553,3503435.278,0.763,2673121.117,Desktop,NO
2023-06-30,2258259,0.955,2156637,1.801,3884103.237,1.265,4913390.595,Mobile,UK
2023-06-30,4677905,0.649,3035960,0.977,2966132.92,1.201,3562325.637,Mobile,IN
2023-06-30,2146669,0.563,1208574,2.113,2553716.862,1.384,3534344.137,Mobile,IT
2023-06-30,662120,0.891,589948,1.512,892001.376,1.316,1173873.811,Desktop,CA
2023-06-30,5404953,0.907,4902292,1.177,5769997.684,1.228,7085557.156,Desktop,MY
2023-06-30,8242169,0.582,4796942,1.433,6874017.886,1.301,8943097.27,Desktop,US
2023-06-30,1704578,0.648,1104566,0.738,815169.708,1.517,1236612.447,Mobile,CH
2023-06-30,5136876,0.059,303075,2.054,622516.05,0.751,467509.554,Desktop,AU
2023-06-30,5989308,0.38,2275937,0.232,528017.384,1.328,701207.086,Mobile,AR
2023-06-30,684393,0.513,351093,0.529,185728.197,1.005,186656.838,Mobile,RU
2023-06-30,3147263,0.106,333609,1.526,509087.334,1.18,600723.054,Mobile,CH
2023-06-30,8649055,0.042,363260,0.313,113700.38,1.469,167025.858,Mobile,MY
2023-06-30,5186911,0.775,4019856,0.63,2532509.28,0.787,1993084.803,Mobile,KR
2023-07-01,8615783,0.025,215394,1.505,324167.97,1.524,494031.986,Desktop,TR
2023-07-01,1009852,0.881,889679,1.542,1371885.018,1.344,1843813.464,Desktop,NL
2023-07-01,1413963,0.857,1211766,0.428,518635.848,0.809,419576.401,Desktop,AE
2023-07-01,710483,0.014,9946,1.815,18051.99,1.271,22944.079,Mobile,FR
2023-07-01,6760588,0.741,5009595,0.413,2068962.735,1.536,3177926.761,Desktop,ZA
2023-07-01,2646935,0.574,1519340,2.054,3120724.36,1.096,3420313.899,Mobile,NO
2023-07-01,9867152,0.812,8012127,0.267,2139237.909,1.034,2211971.998,Desktop,IL
2023-07-01,9169461,0.836,7665669,1.202,9214134.138,1.147,10568611.856,Desktop,ID
2023-07-01,3919354,0.044,172451,2.15,370769.65,0.887,328872.68,Mobile,AE
2023-07-01,6975645,0.603,4206313,1.097,4614325.361,1.196,5518733.132,Desktop,NL
2023-07-01,7570008,0.872,6601046,0.719,4746152.074,0.903,4285775.323,Desktop,CN
2023-07-01,3638443,0.341,1240709,0.324,401989.716,1.267,509320.97,Desktop,IT
2023-07-01,4201108,0.105,441116,2.118,934283.688,1.359,1269691.532,Mobile,PL
2023-07-02,5858826,0.788,4616754,0.404,1865168.616,1.173,2187842.787,Desktop,KR
2023-07-02,7893721,0.802,6330764,0.428,2709566.992,1.161,3145807.278,Mobile,IL
2023-07-02,977100,0.663,647817,1.18,764424.06,0.926,707856.68,Desktop,RU
2023-07-02,803408,0.171,137382,0.446,61272.372,1.002,61394.917,Desktop,SA
2023-07-02,8196087,0.086,704863,1.011,712616.493,0.797,567955.345,Desktop,MY
2023-07-02,7144542,0.765,5465574,2.139,11690862.786,1.283,14999376.954,Desktop,MX
2023-07-02,9889969,0.802,7931755,0.114,904220.07,0.847,765874.399,Desktop,PT
2023-07-02,2639116,0.125,329889,0.612,201892.068,1.514,305664.591,Desktop,US
2023-07-02,8842462,0.291,2573156,1.412,3633296.272,1.245,4523453.859,Mobile,BR
2023-07-02,5694177,0.756,4304797,2.034,8755957.098,0.762,6672039.309,Desktop,BR
2023-07-02,7487695,0.118,883548,0.385,340165.98,1.434,487798.015,Desktop,TR
2023-07-02,2107500,0.749,1578517,2.093,3303836.081,1.109,3663954.214,Desktop,IL
2023-07-02,5469511,0.359,1963554,0.13,255262.02,0.92,234841.058,Desktop,FR
2023-07-02,7341800,0.873,6409391,0.783,5018553.153,1.319,6619471.609,Mobile,ES
2023-07-03,8373575,0.352,2947498,1.143,3368990.214,1.38,4649206.495,Desktop,EG
2023-07-03,4212831,0.703,2961620,0.741,2194560.42,1.257,2758562.448,Desktop,EG
2023-07-03,2689158,0.875,2353013,0.505,1188271.565,0.775,920910.463,Desktop,SG
2023-07-03,664457,0.265,176081,0.126,22186.206,0.846,18769.53,Desktop,AT
2023-07-03,2082536,0.295,614348,1.119,687455.412,0.812,558213.795,Desktop,EG
2023-07-03,1403729,0.152,213366,2.222,474099.252,1.059,502071.108,Desktop,UK
2023-07-03,6419749,0.08,513579,2.202,1130900.958,0.927,1048345.188,Desktop,IT
2023-07-03,6701463,0.1,670146,1.804,1208943.384,0.819,990124.631,Mobile,CH
2023-07-03,5147603,0.774,3984244,0.681,2713270.164,1.301,3529964.483,Mobile,FR
2023-07-03,7553578,0.266,2009251,1.348,2708470.348,1.316,3564346.978,Desktop,SE
2023-07-03,6403757,0.002,12807,0.964,12345.948,1.059,13074.359,Desktop,NO
2023-07-03,626833,0.653,409321,1.246,510013.966,0.986,502873.77,Mobile,DE
2023-07-03,9260025,0.808,7482100,1.016,7601813.6,1.202,9137379.947,Mobile,TR
2023-07-03,3620223,0.626,2266259,1.533,3474175.047,1.364,4738774.764,Desktop,US
2023-07-04,2101222,0.455,956056,1.334,1275378.704,1.465,1868429.801,Desktop,KR
2023-07-04,9872516,0.736,7266171,0.305,2216182.155,1.352,2996278.274,Mobile,SG
2023-07-04,6018426,0.192,1155537,1.909,2205920.133,1.167,2574308.795,Mobile,AR
2023-07-04,4012055,0.27,1083254,1.457,1578301.078,1.188,1875021.681,Desktop,US
2023-07-04,244128,0.538,131340,1.852,243241.68,1.053,256133.489,Mobile,AR
2023-07-04,3825305,0.174,665603,1.639,1090923.317,0.853,930557.589,Mobile,BR
2023-07-04,5949526,0.006,35697,0.965,34447.605,1.472,50706.875,Mobile,SE
2023-07-04,8019097,0.949,7610123,1.257,9565924.611,1.343,12847036.753,Mobile,DE
2023-07-04,3727894,0.13,484626,2.239,1085077.614,1.029,1116544.865,Desktop,AT
2023-07-04,8325526,0.765,6369027,1.686,10738179.522,1.369,14700567.766,Mobile,ID
2023-07-04,5594043,0.779,4357759,1.787,7787315.333,1.509,11751058.837,Mobile,MX
2023-07-04,3907417,0.657,2567172,0.523,1342630.956,0.95,1275499.408,Desktop,SG
2023-07-04,1376557,0.304,418473,2.302,963324.846,1.039,1000894.515,Desktop,BE
2023-07-05,8085785,0.121,978379,2.007,1963606.653,1.45,2847229.647,Mobile,FI
2023-07-05,8922527,0.02,178450,0.474,84585.3,1.415,119688.2,Desktop,AR
2023-07-05,4497874,0.235,1057000,2.339,2472323.0,0.956,2363540.788,Desktop,BE
2023-07-05,5509536,0.061,336081,2.203,740386.443,0.813,601934.178,Mobile,GR
2023-07-05,4147658,0.97,4023228,1.049,4220366.172,0.881,3718142.598,Desktop,IL
2023-07-05,2635449,0.422,1112159,1.92,2135345.28,1.407,3004430.809,Mobile,CN
2023-07-05,7709128,0.165,1272006,0.72,915844.32,0.915,837997.553,Desktop,AR
2023-07-05,1566600,0.587,919594,2.199,2022187.206,0.966,1953432.841,Desktop,EG
2023-07-05,2383811,0.31,738981,1.078,796621.518,0.954,759976.928,Desktop,SE
2023-07-05,8627116,0.727,6271913,0.122,765173.386,1.382,1057469.619,Desktop,MY
2023-07-05,2455457,0.451,1107411,1.935,2142840.285,1.052,2254267.98,Desktop,PL
2023-07-05,6430529,0.818,5260172,0.887,4665772.564,1.525,7115303.16,Mobile,SA
2023-07-05,8953216,0.253,2265163,0.527,1193740.901,1.308,1561413.099,Desktop,AT
2023-07-05,5944185,0.687,4083655,2.081,8498086.055,0.769,6535028.176,Mobile,AR
2023-07-06,4364694,0.134,584868,1.092,638675.856,0.839,535849.043,Mobile,FR
2023-07-06,7705239,0.755,5817455,0.703,4089670.865,1.173,4797183.925,Mobile,CN
2023-07-06,6168888,0.753,4645172,0.583,2708135.276,1.127,3052068.456,Mobile,AU
2023-07-06,1071526,0.924,990090,1.359,1345532.31,0.838,1127556.076,Desktop,BR
2023-07-06,4909795,0.585,2872230,1.205,3461037.15,1.352,4679322.227,Mobile,MX
2023-07-06,6494690,0.131,850804,2.115,1799450.46,1.465,2636194.924,Mobile,MY
2023-07-06,4537298,0.374,1696949,0.856,1452588.344,0.833,1210006.091,Desktop,PL
2023-07-06,6483703,0.17,1102229,0.534,588590.286,1.064,626260.064,Mobile,NO
2023-07-06,8056214,0.884,7121693,1.202,8560274.986,1.045,8945487.36,Desktop,DE
2023-07-06,4580844,0.024,109940,0.316,34741.04,1.473,51173.552,Desktop,SA
2023-07-06,1203871,0.035,42135,0.787,33160.245,0.927,30739.547,Desktop,IT
2023-07-06,3053729,0.428,1306996,1.158,1513501.368,1.503,2274792.556,Mobile,DK
2023-07-06,1546582,0.699,1081060,1.386,1498349.16,1.166,1747075.121,Mobile,NZ
2023-07-06,1062622,0.7,743835,0.343,255135.405,0.824,210231.574,Desktop,NO
2023-07-07,9495184,0.643,6105403,0.681,4157779.443,1.186,4931126.419,Desktop,ES
2023-07-07,6608437,0.823,5438743,1.921,10447825.303,1.441,15055316.262,Mobile,UK
2023-07-07,2934607,0.884,2594192,1.543,4002838.256,1.367,5471879.896,Mobile,AT
2023-07-07,6318990,0.288,1819869,1.883,3426813.327,0.878,3008742.101,Mobile,IL
2023-07-07,9278654,0.741,6875482,1.346,9254398.772,1.418,13122737.459,Desktop,BR
2023-07-07,1464915,0.481,704624,0.795,560176.08,1.326,742793.482,Mobile,IT
2023-07-07,8639233,0.425,3671674,1.316,4831922.984,0.971,4691797.217,Desktop,RU
2023-07-07,2930648,0.69,2022147,1.342,2713721.274,0.993,2694725.225,Mobile,NL
2023-07-07,5280097,0.58,3062456,0.457,1399542.392,0.959,1342161.154,Desktop,IT
2023-07-07,9580928,0.815,7808456,2.248,17553409.088,0.797,13990067.043,Mobile,MY
2023-07-07,7339984,0.195,1431296,1.992,2851141.632,0.922,2628752.585,Desktop,ID
2023-07-07,3376103,0.689,2326134,2.121,4933730.214,1.165,5747795.699,Desktop,CA
2023-07-07,8613941,0.378,3256069,0.192,625165.248,1.277,798336.022,Desktop,AR
2023-07-07,6993382,0.842,5888427,2.151,12666006.477,0.85,10766105.505,Mobile,BR
2023-07-08,7615804,0.042,319863,0.629,201193.827,1.449,291529.855,Desktop,CA
2023-07-08,2877609,0.675,1942386,1.081,2099719.266,0.775,1627282.431,Desktop,MY
2023-07-08,6801099,0.163,1108579,2.139,2371250.481,1.083,2568064.271,Mobile,FR
2023-07-08,5255884,0.41,2154912,1.439,3100918.368,1.188,3683891.021,Desktop,PL
2023-07-08,9575077,0.98,9383575,1.536,14413171.2,1.137,16387775.654,Desktop,TR
2023-07-08,1273954,0.741,943999,1.256,1185662.744,1.197,1419238.305,Mobile,SE
2023-07-08,7756522,0.033,255965,2.036,521144.74,1.152,600358.74,Mobile,JP
2023-07-08,2833229,0.953,2700067,1.255,3388584.085,0.942,3192046.208,Desktop,AU
2023-07-08,2707488,0.646,1749037,0.694,1213831.678,1.044,1267240.272,Desktop,FR
2023-07-08,2227478,0.872,1942360,2.239,4348944.04,1.048,4557693.354,Desktop,SG
